year,tract_name,geo_id,english_only_population_5_and_over,white,total_population,asian,adults_25_to_64_with_bachelors_degree,median_age,total_households,foreign_born_population,population_5_and_over,median_household_income,owner_occupied_homes_median_value,below_poverty_line,black,hispanic,state,county,tract
2014,"Census Tract 82.04, Sacramento County, California",14000US06067008204,3720,3349,4401,114,2318,42.2,1630,262,4133,66117,241200,328,225,4401,06,067,008204
2014,"Census Tract 82.06, Sacramento County, California",14000US06067008206,4362,4665,5463,124,3121,36.9,2137,552,4831,64174,233700,379,25,5463,06,067,008206
2014,"Census Tract 82.07, Sacramento County, California",14000US06067008207,3906,3891,4528,84,2613,42.2,1792,324,4318,70872,292200,453,1,4528,06,067,008207
2014,"Census Tract 82.08, Sacramento County, California",14000US06067008208,3541,3437,4291,80,2605,41.8,1875,234,4039,49729,253700,558,73,4291,06,067,008208
2014,"Census Tract 82.09, Sacramento County, California",14000US06067008209,3424,3185,3883,154,2301,48.5,1783,304,3774,96563,436300,173,82,3883,06,067,008209
2014,"Census Tract 82.10, Sacramento County, California",14000US06067008210,5117,4550,5578,216,2841,51.4,2516,323,5440,82938,419300,456,183,5578,06,067,008210
2014,"Census Tract 82.11, Sacramento County, California",14000US06067008211,2353,2382,2837,154,1583,47,948,309,2747,94700,448300,70,0,2837,06,067,008211
2014,"Census Tract 84.02, Sacramento County, California",14000US06067008402,4561,4392,5655,153,2961,38.3,2031,485,5268,73507,310700,620,47,5655,06,067,008402
2014,"Census Tract 84.03, Sacramento County, California",14000US06067008403,3964,3589,5469,1067,3038,33.8,2149,1014,5105,84877,314100,446,41,5469,06,067,008403
2014,"Census Tract 84.04, Sacramento County, California",14000US06067008404,2360,2119,2741,201,1490,42.8,1313,203,2613,53029,272500,245,5,2741,06,067,008404
2014,"Census Tract 85.01, Sacramento County, California",14000US06067008501,4938,4087,6232,791,3464,40.7,2188,716,5808,118281,401200,91,117,6232,06,067,008501
2014,"Census Tract 85.04, Sacramento County, California",14000US06067008504,3128,3307,4493,726,2625,37,1659,672,4042,104761,355900,138,58,4493,06,067,008504
2014,"Census Tract 85.05, Sacramento County, California",14000US06067008505,1503,1669,2218,381,1226,39.5,760,448,2028,119815,441900,47,12,2218,06,067,008505
2014,"Census Tract 85.06, Sacramento County, California",14000US06067008506,1595,1667,2501,620,1407,35.8,1502,817,2299,58977,,235,18,2501,06,067,008506
2014,"Census Tract 85.07, Sacramento County, California",14000US06067008507,2505,2175,3648,590,2036,34,1455,678,3428,94798,323600,257,55,3648,06,067,008507
2014,"Census Tract 85.08, Sacramento County, California",14000US06067008508,4990,3722,7564,1614,3966,33.8,2445,1571,6970,109611,396800,48,257,7564,06,067,008508
2014,"Census Tract 85.09, Sacramento County, California",14000US06067008509,3417,3082,4770,836,2665,38.2,1466,796,4493,131667,462900,57,35,4770,06,067,008509
2014,"Census Tract 85.10, Sacramento County, California",14000US06067008510,3442,3384,4525,488,2562,40.8,1522,771,4180,123750,419300,27,74,4525,06,067,008510
2014,"Census Tract 85.12, Sacramento County, California",14000US06067008512,2220,2152,3854,1303,2049,35.6,1187,918,3410,160819,451500,68,0,3854,06,067,008512
2014,"Census Tract 85.13, Sacramento County, California",14000US06067008513,1497,1402,3114,697,1881,34.8,1093,932,2823,130074,434500,25,58,3114,06,067,008513
2014,"Census Tract 86, Sacramento County, California",14000US06067008600,6068,5255,7044,253,3633,50.6,2751,717,6731,102188,418200,253,266,7044,06,067,008600
2014,"Census Tract 87.02, Sacramento County, California",14000US06067008702,2376,2241,2857,354,1474,55,1252,317,2805,136061,440100,56,0,2857,06,067,008702
2014,"Census Tract 87.03, Sacramento County, California",14000US06067008703,3329,2988,4947,1270,2714,46.5,2090,1009,4789,87353,357300,258,191,4947,06,067,008703
2014,"Census Tract 87.04, Sacramento County, California",14000US06067008704,1795,1704,3808,1238,1915,30.5,1041,1134,3184,98274,301100,209,206,3808,06,067,008704
2014,"Census Tract 87.05, Sacramento County, California",14000US06067008705,3276,2533,5826,1452,3201,32.4,1699,1522,5237,108765,320500,399,299,5826,06,067,008705
2014,"Census Tract 88.01, Sacramento County, California",14000US06067008801,2807,2057,4631,1001,2590,34.2,1477,978,4190,86193,265300,679,577,4631,06,067,008801
2014,"Census Tract 89.05, Sacramento County, California",14000US06067008905,3297,2652,4442,424,2294,40.8,1678,584,4106,44430,175200,621,155,4442,06,067,008905
2014,"Census Tract 89.07, Sacramento County, California",14000US06067008907,3064,2960,5301,264,2400,35.6,1926,1258,4869,40897,156900,1325,456,5301,06,067,008907
2014,"Census Tract 89.08, Sacramento County, California",14000US06067008908,3175,3058,4984,191,2733,40.5,1899,1348,4690,45625,149700,917,276,4984,06,067,008908
2014,"Census Tract 89.09, Sacramento County, California",14000US06067008909,1781,1358,2452,157,1173,34.3,848,270,2254,51447,222200,842,282,2452,06,067,008909
2014,"Census Tract 89.10, Sacramento County, California",14000US06067008910,2249,1852,3357,184,1935,36.1,1274,594,3153,52500,159500,699,278,3357,06,067,008910
2014,"Census Tract 89.11, Sacramento County, California",14000US06067008911,1617,916,2231,154,1078,28.4,805,239,1959,36250,194900,939,435,2231,06,067,008911
2014,"Census Tract 89.12, Sacramento County, California",14000US06067008912,2402,2084,3069,79,1793,39.9,1246,292,2875,65851,220800,316,243,3069,06,067,008912
2014,"Census Tract 89.13, Sacramento County, California",14000US06067008913,2713,3135,4453,102,2307,35.9,1573,1223,4090,61331,189200,687,136,4453,06,067,008913
2014,"Census Tract 90.04, Sacramento County, California",14000US06067009004,2273,2196,3508,172,1913,36,1142,859,3370,50536,161700,326,435,3508,06,067,009004
2014,"Census Tract 90.05, Sacramento County, California",14000US06067009005,2190,1923,3497,276,2038,34.4,1266,764,3250,46367,144100,791,524,3497,06,067,009005
2014,"Census Tract 90.06, Sacramento County, California",14000US06067009006,2754,2793,5195,316,2858,33.9,1818,1658,4829,41375,132300,798,742,5195,06,067,009006
2014,"Census Tract 90.07, Sacramento County, California",14000US06067009007,1589,1144,2853,211,1645,33.1,1064,876,2672,39769,152500,683,652,2853,06,067,009007
2014,"Census Tract 90.08, Sacramento County, California",14000US06067009008,2653,2155,4606,282,2465,36,1605,1295,4350,40181,157500,1086,399,4606,06,067,009008
2014,"Census Tract 90.10, Sacramento County, California",14000US06067009010,2746,1532,4562,937,2745,31.7,2127,1351,4292,52688,257200,574,594,4562,06,067,009010
2014,"Census Tract 90.11, Sacramento County, California",14000US06067009011,1968,1781,4180,1242,2399,32.9,1269,1294,3701,96484,286300,164,234,4180,06,067,009011
2014,"Census Tract 91.03, Sacramento County, California",14000US06067009103,2166,1685,3245,411,1878,32.6,1199,629,3095,49434,203800,519,488,3245,06,067,009103
2014,"Census Tract 91.05, Sacramento County, California",14000US06067009105,2262,1737,3388,96,1591,27,998,320,3002,52616,193800,1193,492,3388,06,067,009105
2014,"Census Tract 91.06, Sacramento County, California",14000US06067009106,3181,2499,4074,172,2354,36.2,1884,429,3773,58919,223100,698,402,4074,06,067,009106
2014,"Census Tract 91.07, Sacramento County, California",14000US06067009107,2377,1965,3106,242,1649,44.5,1287,465,2874,62120,200800,506,232,3106,06,067,009107
2014,"Census Tract 91.08, Sacramento County, California",14000US06067009108,2547,2026,3504,310,1797,39.2,1376,650,3309,60139,187800,425,315,3504,06,067,009108
2014,"Census Tract 91.09, Sacramento County, California",14000US06067009109,3943,2768,5172,488,2706,37.5,1710,651,4900,71667,204700,669,583,5172,06,067,009109
2014,"Census Tract 91.10, Sacramento County, California",14000US06067009110,817,424,1454,96,728,28.4,628,358,1328,23684,55400,632,389,1454,06,067,009110
2014,"Census Tract 91.11, Sacramento County, California",14000US06067009111,3636,2569,5703,984,3159,32.1,2235,1177,5375,48949,176700,836,556,5703,06,067,009111
2014,"Census Tract 91.12, Sacramento County, California",14000US06067009112,2504,1750,3746,467,2308,35.6,1339,826,3629,60863,163500,671,438,3746,06,067,009112
2014,"Census Tract 92.01, Sacramento County, California",14000US06067009201,1449,1275,2947,718,1537,44,1075,974,2835,37736,235100,690,77,2947,06,067,009201
2014,"Census Tract 93.07, Sacramento County, California",14000US06067009307,4182,3482,5286,637,2801,41.5,1768,655,5089,80727,316600,688,129,5286,06,067,009307
2014,"Census Tract 93.08, Sacramento County, California",14000US06067009308,4440,3481,6057,637,2877,40.2,2085,1113,5749,61338,207600,490,144,6057,06,067,009308
2014,"Census Tract 93.09, Sacramento County, California",14000US06067009309,2151,1834,2526,122,1276,45.6,919,195,2450,72292,228000,192,40,2526,06,067,009309
2014,"Census Tract 93.10, Sacramento County, California",14000US06067009310,5158,4521,7058,396,3905,34.9,2448,893,6567,65250,224400,716,230,7058,06,067,009310
2014,"Census Tract 93.11, Sacramento County, California",14000US06067009311,3933,2477,6737,1801,3419,31.7,1981,1541,6217,72519,215100,957,523,6737,06,067,009311
2014,"Census Tract 93.12, Sacramento County, California",14000US06067009312,3522,1931,6464,2200,3522,32.7,1933,1907,5932,64291,211400,1067,903,6464,06,067,009312
2014,"Census Tract 93.14, Sacramento County, California",14000US06067009314,3479,2272,6173,2264,3000,32.5,1681,1569,5820,76325,265700,1174,917,6173,06,067,009314
2014,"Census Tract 93.16, Sacramento County, California",14000US06067009316,2063,601,4512,1951,2325,30.2,1225,1577,4085,58482,168700,612,723,4512,06,067,009316
2014,"Census Tract 93.17, Sacramento County, California",14000US06067009317,3553,1605,5950,1364,3051,31,1697,1330,5513,63542,226000,673,1310,5950,06,067,009317
2014,"Census Tract 93.18, Sacramento County, California",14000US06067009318,1041,220,2500,851,1354,31.7,666,944,2341,53857,141400,509,490,2500,06,067,009318
2014,"Census Tract 93.19, Sacramento County, California",14000US06067009319,1959,768,5321,2242,2828,30.7,1266,2157,4936,54231,160500,1105,523,5321,06,067,009319
2014,"Census Tract 93.20, Sacramento County, California",14000US06067009320,2389,783,5014,1540,2335,29.6,1508,1282,4577,43500,180400,1061,551,5014,06,067,009320
2014,"Census Tract 93.21, Sacramento County, California",14000US06067009321,3460,1359,6093,1817,3199,34.2,1654,1498,5715,72414,169200,775,1058,6093,06,067,009321
2014,"Census Tract 93.22, Sacramento County, California",14000US06067009322,6098,2551,13693,5970,7169,31.4,3823,4581,12858,69265,248300,2147,1754,13693,06,067,009322
2014,"Census Tract 93.23, Sacramento County, California",14000US06067009323,3673,2277,5049,1160,2825,41.3,1697,996,4754,93125,275300,266,297,5049,06,067,009323
2014,"Census Tract 93.24, Sacramento County, California",14000US06067009324,2044,1678,2848,518,1533,42.6,874,533,2726,132557,554300,89,74,2848,06,067,009324
2014,"Census Tract 93.25, Sacramento County, California",14000US06067009325,799,757,958,50,631,34,302,65,891,74643,455600,96,0,958,06,067,009325
2014,"Census Tract 93.26, Sacramento County, California",14000US06067009326,3531,2260,5005,1493,2890,35.5,1427,864,4584,113641,419100,228,207,5005,06,067,009326
2014,"Census Tract 93.28, Sacramento County, California",14000US06067009328,2682,1725,4782,1441,2543,30.7,1381,1240,4537,86816,316700,321,500,4782,06,067,009328
2014,"Census Tract 93.29, Sacramento County, California",14000US06067009329,1171,525,2244,651,1122,30.2,677,642,2060,63843,194500,371,332,2244,06,067,009329
2014,"Census Tract 93.30, Sacramento County, California",14000US06067009330,2511,1492,3812,1162,2137,37.7,1132,830,3695,89848,386000,300,393,3812,06,067,009330
2014,"Census Tract 93.31, Sacramento County, California",14000US06067009331,4987,2537,7614,2177,3755,31.3,2018,1314,7135,121786,295200,593,1444,7614,06,067,009331
2014,"Census Tract 93.32, Sacramento County, California",14000US06067009332,777,542,1243,430,640,49.4,436,306,1146,116029,377800,114,16,1243,06,067,009332
2014,"Census Tract 94.03, Sacramento County, California",14000US06067009403,1343,1391,2111,101,1083,38.6,692,381,1927,77875,367200,355,0,2111,06,067,009403
2014,"Census Tract 94.04, Sacramento County, California",14000US06067009404,4323,3420,5140,315,2606,48.4,1944,489,5010,78148,388600,782,133,5140,06,067,009404
2014,"Census Tract 94.06, Sacramento County, California",14000US06067009406,1911,1706,2241,40,1196,46.5,753,211,2174,91101,348200,92,55,2241,06,067,009406
2014,"Census Tract 94.07, Sacramento County, California",14000US06067009407,5975,4909,10054,390,5307,32.1,3085,1777,9375,68205,214300,1779,134,10054,06,067,009407
2014,"Census Tract 94.08, Sacramento County, California",14000US06067009408,1138,958,1744,181,878,39.8,474,326,1706,98750,353600,135,97,1744,06,067,009408
2014,"Census Tract 95.01, Sacramento County, California",14000US06067009501,1095,768,2783,53,1388,36,764,902,2571,39563,136900,828,17,2783,06,067,009501
2014,"Census Tract 95.02, Sacramento County, California",14000US06067009502,5531,4324,7847,107,3614,32.2,2304,945,7173,71964,212500,1314,389,7847,06,067,009502
2014,"Census Tract 95.03, Sacramento County, California",14000US06067009503,1690,1349,2843,68,1473,42.9,1132,616,2692,38673,149400,721,18,2843,06,067,009503
2014,"Census Tract 95.04, Sacramento County, California",14000US06067009504,1311,1157,2084,0,1068,33.5,667,375,1922,52083,176000,597,0,2084,06,067,009504
2014,"Census Tract 96.01, Sacramento County, California",14000US06067009601,2756,600,6543,2189,3096,31.3,1764,2099,6072,55352,148700,1646,1389,6543,06,067,009601
2014,"Census Tract 96.06, Sacramento County, California",14000US06067009606,3548,1097,7151,1474,3065,27.9,2311,1812,6457,31292,160200,2239,2051,7151,06,067,009606
2014,"Census Tract 96.08, Sacramento County, California",14000US06067009608,3111,998,7172,3271,3806,31.2,2114,2730,6624,61199,219600,1585,1489,7172,06,067,009608
2014,"Census Tract 96.09, Sacramento County, California",14000US06067009609,2213,709,5155,1676,2583,28.6,1459,1634,4668,62130,169300,756,983,5155,06,067,009609
2014,"Census Tract 96.10, Sacramento County, California",14000US06067009610,2655,708,5998,1588,3147,33.1,1669,2140,5534,52025,157700,1404,1240,5998,06,067,009610
2014,"Census Tract 96.11, Sacramento County, California",14000US06067009611,2265,1132,3338,622,1600,32.1,1080,574,3091,54405,197900,599,430,3338,06,067,009611
2014,"Census Tract 96.12, Sacramento County, California",14000US06067009612,3390,1898,5261,1289,2955,32.4,1751,1182,4781,70458,204400,625,496,5261,06,067,009612
2014,"Census Tract 96.14, Sacramento County, California",14000US06067009614,4295,2195,7151,1658,4176,32.6,2181,1758,6773,72846,227200,1267,1146,7151,06,067,009614
2014,"Census Tract 96.15, Sacramento County, California",14000US06067009615,5446,2500,8533,1555,4587,34.7,2703,1685,7984,64391,196100,1409,1259,8533,06,067,009615
2014,"Census Tract 96.16, Sacramento County, California",14000US06067009616,4194,2747,5597,696,3073,32.3,1890,636,5290,71674,230600,549,402,5597,06,067,009616
2014,"Census Tract 96.17, Sacramento County, California",14000US06067009617,2891,1884,3476,478,1966,47,1337,429,3378,100160,366100,262,415,3476,06,067,009617
2014,"Census Tract 96.18, Sacramento County, California",14000US06067009618,2923,1719,4757,1076,2564,34.7,1541,1019,4353,70724,225300,539,549,4757,06,067,009618
2014,"Census Tract 96.19, Sacramento County, California",14000US06067009619,4913,2634,7843,2391,4414,33.5,2809,1545,7309,83858,283200,799,687,7843,06,067,009619
2014,"Census Tract 96.22, Sacramento County, California",14000US06067009622,5085,2892,7488,1702,3884,35.9,2700,1640,6902,91103,318300,239,853,7488,06,067,009622
2014,"Census Tract 96.30, Sacramento County, California",14000US06067009630,5791,2426,10259,3560,4969,31,2834,3069,9243,84545,260900,938,1138,10259,06,067,009630
2014,"Census Tract 96.32, Sacramento County, California",14000US06067009632,3485,1650,7023,2753,3521,33.5,1823,2012,6622,105855,332600,583,848,7023,06,067,009632
2014,"Census Tract 96.33, Sacramento County, California",14000US06067009633,1298,469,3399,758,1724,28.9,1033,997,3024,43368,140200,896,723,3399,06,067,009633
2014,"Census Tract 96.34, Sacramento County, California",14000US06067009634,1830,482,4070,953,1904,27.7,1364,1315,3720,32700,111500,1433,953,4070,06,067,009634
2014,"Census Tract 96.35, Sacramento County, California",14000US06067009635,3390,1600,6429,1905,3282,29,1652,1254,6131,93397,332200,231,1392,6429,06,067,009635
2014,"Census Tract 96.36, Sacramento County, California",14000US06067009636,4723,1939,7870,2554,4122,33.7,2142,1885,7251,80703,286000,923,1237,7870,06,067,009636
